id,value
45957,horse
45958,ship
45959,bird
45960,deer
45961,deer
45962,automobile
45963,dog
45964,bird
45965,horse
45966,deer
45967,deer
45968,automobile
45969,airplane
45970,frog
45971,horse
45972,cat
45973,dog
45974,truck
45975,dog
45976,bird
45977,horse
45978,automobile
45979,truck
45980,truck
45981,frog
45982,frog
45983,frog
45984,dog
45985,airplane
45986,automobile
45987,bird
45988,frog
45989,truck
45990,truck
45991,deer
45992,deer
45993,frog
45994,ship
45995,dog
45996,automobile
45997,frog
45998,bird
45999,truck
46000,truck
46001,ship
46002,horse
46003,bird
46004,ship
46005,airplane
46006,ship
46007,frog
46008,ship
46009,ship
46010,truck
46011,airplane
46012,truck
46013,bird
46014,bird
46015,cat
46016,horse
46017,bird
46018,deer
46019,automobile
46020,horse
46021,frog
46022,frog
46023,ship
46024,truck
46025,dog
46026,deer
46027,frog
46028,automobile
46029,truck
46030,truck
46031,automobile
46032,dog
46033,automobile
46034,bird
46035,horse
46036,dog
46037,dog
46038,horse
46039,airplane
46040,bird
46041,ship
46042,horse
46043,dog
46044,airplane
46045,frog
46046,ship
46047,ship
46048,automobile
46049,horse
46050,frog
46051,bird
46052,truck
46053,deer
46054,frog
46055,deer
46056,automobile
46057,frog
46058,horse
46059,dog
46060,horse
46061,horse
46062,frog
46063,bird
46064,ship
46065,truck
46066,truck
46067,dog
46068,bird
46069,dog
46070,deer
46071,cat
46072,ship
46073,dog
46074,frog
46075,frog
46076,automobile
46077,frog
46078,cat
46079,ship
46080,truck
46081,deer
46082,frog
46083,cat
46084,airplane
46085,deer
46086,dog
46087,ship
46088,dog
46089,dog
46090,dog
46091,horse
46092,cat
46093,horse
46094,airplane
46095,dog
46096,horse
46097,automobile
46098,airplane
46099,ship
46100,truck
46101,truck
46102,bird
46103,bird
46104,ship
46105,frog
46106,dog
46107,truck
46108,truck
46109,deer
46110,dog
46111,ship
46112,truck
46113,deer
46114,deer
46115,airplane
46116,automobile
46117,deer
46118,truck
46119,bird
46120,airplane
46121,deer
46122,truck
46123,ship
46124,cat
46125,deer
46126,airplane
46127,horse
46128,horse
46129,cat
46130,truck
46131,deer
46132,truck
46133,truck
46134,truck
46135,automobile
46136,deer
46137,bird
46138,horse
46139,truck
46140,cat
46141,truck
46142,frog
46143,dog
46144,airplane
46145,automobile
46146,ship
46147,ship
46148,dog
46149,horse
46150,automobile
46151,truck
46152,deer
46153,bird
46154,bird
46155,ship
46156,dog
46157,dog
46158,ship
46159,ship
46160,frog
46161,bird
46162,truck
46163,horse
46164,bird
46165,truck
46166,horse
46167,ship
46168,ship
46169,bird
46170,deer
46171,bird
46172,dog
46173,automobile
46174,dog
46175,cat
46176,ship
46177,deer
46178,dog
46179,bird
46180,truck
46181,truck
46182,frog
46183,bird
46184,bird
46185,cat
46186,bird
46187,bird
46188,ship
46189,ship
46190,deer
46191,horse
46192,ship
46193,frog
46194,cat
46195,dog
46196,dog
46197,dog
46198,deer
46199,cat
46200,frog
46201,automobile
46202,ship
46203,ship
46204,frog
46205,ship
46206,horse
46207,airplane
46208,frog
46209,automobile
46210,truck
46211,truck
46212,bird
46213,bird
46214,deer
46215,frog
46216,frog
46217,horse
46218,ship
46219,deer
46220,frog
46221,frog
46222,airplane
46223,airplane
46224,automobile
46225,deer
46226,frog
46227,ship
46228,airplane
46229,dog
46230,truck
46231,automobile
46232,bird
46233,frog
46234,dog
46235,automobile
46236,ship
46237,truck
46238,frog
46239,automobile
46240,frog
46241,deer
46242,cat
46243,frog
46244,frog
46245,bird
46246,horse
46247,deer
46248,bird
46249,frog
46250,deer
46251,automobile
46252,deer
46253,deer
46254,dog
46255,frog
46256,airplane
46257,dog
46258,dog
46259,horse
46260,ship
46261,ship
46262,automobile
46263,horse
46264,horse
46265,bird
46266,frog
46267,cat
46268,frog
46269,ship
46270,frog
46271,airplane
46272,truck
46273,horse
46274,automobile
46275,airplane
46276,deer
46277,airplane
46278,automobile
46279,automobile
46280,dog
46281,deer
46282,airplane
46283,airplane
46284,airplane
46285,cat
46286,truck
46287,frog
46288,bird
46289,deer
46290,truck
46291,bird
46292,airplane
46293,horse
46294,deer
46295,dog
46296,airplane
46297,airplane
46298,truck
46299,automobile
46300,horse
46301,frog
46302,airplane
46303,bird
46304,dog
46305,horse
46306,deer
46307,frog
46308,ship
46309,deer
46310,automobile
46311,horse
46312,airplane
46313,truck
46314,ship
46315,ship
46316,automobile
46317,airplane
46318,horse
46319,deer
46320,deer
46321,deer
46322,dog
46323,cat
46324,dog
46325,horse
46326,automobile
46327,truck
46328,frog
46329,deer
46330,airplane
46331,automobile
46332,horse
46333,truck
46334,frog
46335,cat
46336,dog
46337,ship
46338,ship
46339,ship
46340,bird
46341,truck
46342,deer
46343,frog
46344,truck
46345,truck
46346,cat
46347,airplane
46348,cat
46349,frog
46350,frog
46351,airplane
46352,truck
46353,airplane
46354,ship
46355,ship
46356,frog
46357,truck
46358,frog
46359,frog
46360,dog
46361,horse
46362,cat
46363,ship
46364,deer
46365,truck
46366,ship
46367,truck
46368,airplane
46369,bird
46370,frog
46371,ship
46372,truck
46373,truck
46374,airplane
46375,frog
46376,dog
46377,airplane
46378,deer
46379,frog
46380,bird
46381,cat
46382,cat
46383,truck
46384,ship
46385,dog
46386,dog
46387,frog
46388,airplane
46389,airplane
46390,horse
46391,dog
46392,automobile
46393,airplane
46394,automobile
46395,ship
46396,airplane
46397,frog
46398,automobile
46399,automobile
46400,truck
46401,ship
46402,automobile
46403,automobile
46404,truck
46405,deer
46406,horse
46407,deer
46408,truck
46409,cat
46410,truck
46411,ship
46412,automobile
46413,ship
46414,dog
46415,truck
46416,frog
46417,automobile
46418,truck
46419,automobile
46420,automobile
46421,horse
46422,horse
46423,ship
46424,bird
46425,ship
46426,horse
46427,frog
46428,horse
46429,frog
46430,airplane
46431,truck
46432,dog
46433,deer
46434,dog
46435,airplane
46436,horse
46437,frog
46438,airplane
46439,deer
46440,deer
46441,horse
46442,bird
46443,cat
46444,dog
46445,bird
46446,automobile
46447,dog
46448,frog
46449,airplane
46450,truck
46451,airplane
46452,truck
46453,automobile
46454,deer
46455,airplane
46456,horse
46457,dog
46458,deer
46459,frog
46460,frog
46461,automobile
46462,ship
46463,truck
46464,ship
46465,truck
46466,cat
46467,automobile
46468,dog
46469,automobile
46470,airplane
46471,automobile
46472,ship
46473,cat
46474,truck
46475,ship
46476,truck
46477,frog
46478,deer
46479,airplane
46480,automobile
46481,frog
46482,bird
46483,bird
46484,dog
46485,dog
46486,airplane
46487,deer
46488,frog
46489,automobile
46490,frog
46491,deer
46492,frog
46493,frog
46494,horse
46495,airplane
46496,ship
46497,airplane
46498,bird
46499,deer
46500,airplane
46501,truck
46502,horse
46503,deer
46504,dog
46505,bird
46506,deer
46507,ship
46508,ship
46509,deer
46510,truck
46511,truck
46512,airplane
46513,truck
46514,frog
46515,cat
46516,dog
46517,truck
46518,frog
46519,horse
46520,frog
46521,airplane
46522,horse
46523,frog
46524,deer
46525,dog
46526,truck
46527,truck
46528,deer
46529,truck
46530,airplane
46531,frog
46532,cat
46533,dog
46534,airplane
46535,dog
46536,horse
46537,truck
46538,deer
46539,ship
46540,truck
46541,airplane
46542,dog
46543,ship
46544,ship
46545,automobile
46546,bird
46547,airplane
46548,cat
46549,frog
46550,frog
46551,airplane
46552,horse
46553,truck
46554,cat
46555,bird
46556,truck
46557,airplane
46558,dog
46559,ship
46560,dog
46561,truck
46562,deer
46563,horse
46564,bird
46565,deer
46566,cat
46567,dog
46568,truck
46569,automobile
46570,bird
46571,dog
46572,cat
46573,deer
46574,truck
46575,automobile
46576,dog
46577,frog
46578,truck
46579,dog
46580,frog
46581,ship
46582,horse
46583,automobile
46584,deer
46585,truck
46586,ship
46587,ship
46588,dog
46589,automobile
46590,bird
46591,frog
46592,bird
46593,frog
46594,dog
46595,frog
46596,automobile
46597,truck
46598,frog
46599,deer
46600,horse
46601,frog
46602,cat
46603,dog
46604,airplane
46605,ship
46606,airplane
46607,truck
46608,frog
46609,deer
46610,deer
46611,deer
46612,horse
46613,cat
46614,deer
46615,airplane
46616,truck
46617,airplane
46618,dog
46619,automobile
46620,ship
46621,airplane
46622,deer
46623,airplane
46624,ship
46625,ship
46626,dog
46627,dog
46628,truck
46629,truck
46630,automobile
46631,horse
46632,airplane
46633,ship
46634,cat
46635,deer
46636,truck
46637,airplane
46638,horse
46639,ship
46640,automobile
46641,frog
46642,ship
46643,airplane
46644,frog
46645,dog
46646,ship
46647,horse
46648,airplane
46649,airplane
46650,automobile
46651,deer
46652,horse
46653,frog
46654,dog
46655,dog
46656,dog
46657,horse
46658,frog
46659,cat
46660,ship
46661,automobile
46662,airplane
46663,bird
46664,deer
46665,dog
46666,automobile
46667,horse
46668,bird
46669,deer
46670,airplane
46671,airplane
46672,ship
46673,dog
46674,dog
46675,bird
46676,horse
46677,airplane
46678,dog
46679,dog
46680,deer
46681,deer
46682,horse
46683,airplane
46684,automobile
46685,airplane
46686,dog
46687,dog
46688,horse
46689,ship
46690,bird
46691,dog
46692,bird
46693,horse
46694,cat
46695,truck
46696,airplane
46697,airplane
46698,truck
46699,dog
46700,cat
46701,deer
46702,truck
46703,airplane
46704,ship
46705,automobile
46706,deer
46707,deer
46708,ship
46709,horse
46710,frog
46711,ship
46712,dog
46713,deer
46714,truck
46715,horse
46716,frog
46717,frog
46718,ship
46719,horse
46720,deer
46721,dog
46722,frog
46723,cat
46724,automobile
46725,truck
46726,ship
46727,truck
46728,truck
46729,dog
46730,automobile
46731,frog
46732,frog
46733,dog
46734,truck
46735,truck
46736,airplane
46737,deer
46738,truck
46739,horse
46740,truck
46741,dog
46742,deer
46743,horse
46744,dog
46745,horse
46746,frog
46747,deer
46748,bird
46749,truck
46750,frog
46751,airplane
46752,dog
46753,dog
46754,truck
46755,horse
46756,automobile
46757,truck
46758,deer
46759,bird
46760,frog
46761,deer
46762,horse
46763,ship
46764,ship
46765,airplane
46766,bird
46767,frog
46768,dog
46769,deer
46770,horse
46771,deer
46772,automobile
46773,frog
46774,deer
46775,automobile
46776,deer
46777,deer
46778,deer
46779,automobile
46780,cat
46781,horse
46782,dog
46783,frog
46784,cat
46785,ship
46786,horse
46787,ship
46788,airplane
46789,truck
46790,horse
46791,truck
46792,automobile
46793,cat
46794,automobile
46795,cat
46796,airplane
46797,horse
46798,truck
46799,airplane
46800,dog
46801,ship
46802,dog
46803,frog
46804,automobile
46805,truck
46806,airplane
46807,frog
46808,horse
46809,horse
46810,bird
46811,automobile
46812,truck
46813,deer
46814,deer
46815,ship
46816,truck
46817,frog
46818,deer
46819,airplane
46820,airplane
46821,airplane
46822,airplane
46823,bird
46824,bird
46825,deer
46826,frog
46827,bird
46828,frog
46829,dog
46830,airplane
46831,truck
46832,frog
46833,frog
46834,frog
46835,frog
46836,automobile
46837,airplane
46838,dog
46839,ship
46840,bird
46841,deer
46842,automobile
46843,dog
46844,ship
46845,deer
46846,cat
46847,airplane
46848,horse
46849,ship
46850,frog
46851,truck
46852,dog
46853,frog
46854,ship
46855,frog
46856,ship
46857,automobile
46858,deer
46859,truck
46860,truck
46861,truck
46862,dog
46863,frog
46864,automobile
46865,dog
46866,automobile
46867,truck
46868,horse
46869,automobile
46870,airplane
46871,ship
46872,frog
46873,horse
46874,deer
46875,truck
46876,dog
46877,automobile
46878,deer
46879,automobile
46880,ship
46881,horse
46882,truck
46883,automobile
46884,airplane
46885,horse
46886,airplane
46887,frog
46888,ship
46889,deer
46890,frog
46891,dog
46892,deer
46893,frog
46894,frog
46895,dog
46896,automobile
46897,frog
46898,truck
46899,bird
46900,airplane
46901,frog
46902,truck
46903,frog
46904,deer
46905,dog
46906,airplane
46907,truck
46908,deer
46909,ship
46910,horse
46911,dog
46912,bird
46913,ship
46914,ship
46915,deer
46916,dog
46917,frog
46918,automobile
46919,airplane
46920,cat
46921,ship
46922,truck
46923,dog
46924,bird
46925,dog
46926,truck
46927,cat
46928,airplane
46929,automobile
46930,truck
46931,horse
46932,frog
46933,frog
46934,dog
46935,ship
46936,horse
46937,ship
46938,deer
46939,dog
46940,ship
46941,bird
46942,ship
46943,deer
46944,frog
46945,automobile
46946,truck
46947,truck
46948,frog
46949,truck
46950,bird
46951,truck
46952,bird
46953,automobile
46954,ship
46955,horse
46956,truck
46957,deer
46958,automobile
46959,ship
46960,dog
46961,dog
46962,ship
46963,dog
46964,frog
46965,automobile
46966,dog
46967,automobile
46968,automobile
46969,frog
46970,ship
46971,airplane
46972,truck
46973,deer
46974,bird
46975,truck
46976,frog
46977,automobile
46978,automobile
46979,frog
46980,ship
46981,cat
46982,dog
46983,frog
46984,truck
46985,ship
46986,airplane
46987,horse
46988,deer
46989,truck
46990,truck
46991,truck
46992,truck
46993,frog
46994,horse
46995,airplane
46996,deer
46997,automobile
46998,automobile
46999,horse
47000,bird
47001,frog
47002,truck
47003,ship
47004,ship
47005,bird
47006,ship
47007,ship
47008,truck
47009,dog
47010,horse
47011,deer
47012,deer
47013,frog
47014,truck
47015,deer
47016,bird
47017,airplane
47018,horse
47019,bird
47020,horse
47021,truck
47022,automobile
47023,truck
47024,dog
47025,frog
47026,frog
47027,bird
47028,airplane
47029,dog
47030,deer
47031,deer
47032,frog
47033,dog
47034,ship
47035,airplane
47036,truck
47037,ship
47038,ship
47039,deer
47040,ship
47041,dog
47042,bird
47043,truck
47044,cat
47045,horse
47046,truck
47047,truck
47048,truck
47049,bird
47050,dog
47051,automobile
47052,horse
47053,dog
47054,frog
47055,truck
47056,bird
47057,bird
47058,dog
47059,dog
47060,airplane
47061,bird
47062,dog
47063,ship
47064,ship
47065,airplane
47066,cat
47067,airplane
47068,deer
47069,frog
47070,deer
47071,frog
47072,truck
47073,dog
47074,ship
47075,frog
47076,bird
47077,bird
47078,dog
47079,deer
47080,frog
47081,airplane
47082,truck
47083,truck
47084,automobile
47085,airplane
47086,automobile
47087,bird
47088,cat
47089,horse
47090,dog
47091,frog
47092,deer
47093,ship
47094,frog
47095,cat
47096,bird
47097,bird
47098,truck
47099,deer
47100,frog
47101,frog
47102,ship
47103,deer
47104,airplane
47105,airplane
47106,dog
47107,bird
47108,frog
47109,dog
47110,automobile
47111,dog
47112,bird
47113,dog
47114,automobile
47115,airplane
47116,deer
47117,automobile
47118,horse
47119,dog
47120,ship
47121,cat
47122,deer
47123,airplane
47124,automobile
47125,truck
47126,horse
47127,automobile
47128,deer
47129,ship
47130,dog
47131,deer
47132,ship
47133,truck
47134,dog
47135,automobile
47136,frog
47137,horse
47138,frog
47139,airplane
47140,dog
47141,deer
47142,bird
47143,frog
47144,deer
47145,horse
47146,truck
47147,frog
47148,ship
47149,airplane
47150,airplane
47151,truck
47152,airplane
47153,automobile
47154,ship
47155,horse
47156,horse
47157,truck
47158,bird
47159,deer
47160,airplane
47161,dog
47162,frog
47163,deer
47164,deer
47165,automobile
47166,deer
47167,frog
47168,automobile
47169,airplane
47170,dog
47171,dog
47172,airplane
47173,ship
47174,horse
47175,cat
47176,ship
47177,airplane
47178,frog
47179,dog
47180,bird
47181,dog
47182,ship
47183,horse
47184,frog
47185,ship
47186,truck
47187,airplane
47188,airplane
47189,truck
47190,ship
47191,frog
47192,deer
47193,cat
47194,frog
47195,bird
47196,dog
47197,frog
47198,frog
47199,ship
47200,dog
47201,truck
47202,ship
47203,ship
47204,truck
47205,truck
47206,truck
47207,automobile
47208,frog
47209,truck
47210,ship
47211,horse
47212,dog
47213,automobile
47214,dog
47215,ship
47216,automobile
47217,automobile
47218,bird
47219,bird
47220,bird
47221,airplane
47222,bird
47223,truck
47224,airplane
47225,ship
47226,deer
47227,automobile
47228,truck
47229,truck
47230,truck
47231,bird
47232,truck
47233,deer
47234,deer
47235,automobile
47236,bird
47237,horse
47238,bird
47239,frog
47240,airplane
47241,dog
47242,horse
47243,dog
47244,dog
47245,truck
47246,airplane
47247,truck
47248,deer
47249,automobile
47250,horse
47251,dog
47252,dog
47253,horse
47254,truck
47255,horse
47256,cat
47257,frog
47258,ship
47259,horse
47260,truck
47261,dog
47262,frog
47263,horse
47264,truck
47265,deer
47266,airplane
47267,dog
47268,ship
47269,frog
47270,airplane
47271,ship
47272,truck
47273,deer
47274,deer
47275,dog
47276,truck
47277,truck
47278,deer
47279,horse
47280,dog
47281,truck
47282,bird
47283,horse
47284,dog
47285,automobile
47286,dog
47287,airplane
47288,horse
47289,truck
47290,frog
47291,automobile
47292,frog
47293,airplane
47294,automobile
47295,truck
47296,airplane
47297,airplane
47298,deer
47299,cat
47300,bird
47301,bird
47302,automobile
47303,deer
47304,dog
47305,truck
47306,horse
47307,horse
47308,truck
47309,bird
47310,dog
47311,ship
47312,ship
47313,automobile
47314,truck
47315,truck
47316,deer
47317,frog
47318,airplane
47319,truck
47320,automobile
47321,bird
47322,dog
47323,dog
47324,ship
47325,dog
47326,deer
47327,bird
47328,ship
47329,dog
47330,automobile
47331,horse
47332,deer
47333,dog
47334,bird
47335,dog
47336,ship
47337,ship
47338,deer
47339,frog
47340,truck
47341,frog
47342,deer
47343,cat
47344,horse
47345,deer
47346,dog
47347,bird
47348,airplane
47349,frog
47350,truck
47351,deer
47352,cat
47353,airplane
47354,airplane
47355,deer
47356,bird
47357,cat
47358,frog
47359,deer
47360,deer
47361,deer
47362,ship
47363,dog
47364,truck
47365,deer
47366,airplane
47367,bird
47368,ship
47369,truck
47370,cat
47371,horse
47372,dog
47373,dog
47374,automobile
47375,automobile
47376,deer
47377,airplane
47378,cat
47379,cat
47380,automobile
47381,frog
47382,frog
47383,truck
47384,ship
47385,truck
47386,automobile
47387,truck
47388,airplane
47389,bird
47390,cat
47391,automobile
47392,automobile
47393,deer
47394,frog
47395,bird
47396,dog
47397,deer
47398,automobile
47399,dog
47400,dog
47401,horse
47402,automobile
47403,dog
47404,truck
47405,airplane
47406,deer
47407,dog
47408,deer
47409,deer
47410,deer
47411,bird
47412,ship
47413,dog
47414,horse
47415,deer
47416,deer
47417,horse
47418,truck
47419,airplane
47420,truck
47421,dog
47422,frog
47423,truck
47424,bird
47425,truck
47426,cat
47427,frog
47428,deer
47429,bird
47430,truck
47431,automobile
47432,dog
47433,truck
47434,dog
47435,airplane
47436,ship
47437,automobile
47438,automobile
47439,deer
47440,airplane
47441,deer
47442,dog
47443,ship
47444,truck
47445,frog
47446,dog
47447,dog
47448,airplane
47449,automobile
47450,horse
47451,bird
47452,ship
47453,horse
47454,dog
47455,airplane
47456,bird
47457,airplane
47458,frog
47459,deer
47460,frog
47461,frog
47462,truck
47463,frog
47464,airplane
47465,deer
47466,airplane
47467,deer
47468,automobile
47469,ship
47470,deer
47471,bird
47472,automobile
47473,ship
47474,dog
47475,frog
47476,deer
47477,airplane
47478,cat
47479,airplane
47480,airplane
47481,ship
47482,ship
47483,dog
47484,deer
47485,truck
47486,horse
47487,truck
47488,truck
47489,dog
47490,airplane
47491,automobile
47492,bird
47493,automobile
47494,dog
47495,frog
47496,deer
47497,frog
47498,dog
47499,ship
47500,airplane
47501,cat
47502,deer
47503,truck
47504,cat
47505,automobile
47506,airplane
47507,truck
47508,frog
47509,airplane
47510,airplane
47511,frog
47512,airplane
47513,truck
47514,bird
47515,deer
47516,horse
47517,dog
47518,automobile
47519,truck
47520,bird
47521,ship
47522,frog
47523,bird
47524,bird
47525,bird
47526,airplane
47527,airplane
47528,truck
47529,truck
47530,dog
47531,deer
47532,airplane
47533,automobile
47534,airplane
47535,airplane
47536,frog
47537,automobile
47538,frog
47539,cat
47540,ship
47541,deer
47542,truck
47543,dog
47544,deer
47545,horse
47546,dog
47547,frog
47548,cat
47549,frog
47550,deer
47551,automobile
47552,horse
47553,deer
47554,frog
47555,horse
47556,ship
47557,airplane
47558,bird
47559,bird
47560,ship
47561,airplane
47562,truck
47563,frog
47564,horse
47565,frog
47566,deer
47567,frog
47568,deer
47569,deer
47570,dog
47571,airplane
47572,deer
47573,dog
47574,ship
47575,ship
47576,deer
47577,horse
47578,automobile
47579,deer
47580,airplane
47581,frog
47582,deer
47583,dog
47584,ship
47585,cat
47586,frog
47587,cat
47588,bird
47589,ship
47590,frog
47591,airplane
47592,automobile
47593,bird
47594,frog
47595,bird
47596,dog
47597,bird
47598,dog
47599,ship
47600,deer
47601,horse
47602,airplane
47603,cat
47604,cat
47605,automobile
47606,dog
47607,bird
47608,ship
47609,deer
47610,automobile
47611,truck
47612,automobile
47613,truck
47614,bird
47615,truck
47616,deer
47617,automobile
47618,dog
47619,ship
47620,truck
47621,deer
47622,deer
47623,truck
47624,horse
47625,ship
47626,horse
47627,deer
47628,frog
47629,horse
47630,bird
47631,horse
47632,frog
47633,horse
47634,dog
47635,automobile
47636,frog
47637,frog
47638,truck
47639,airplane
47640,automobile
47641,deer
47642,horse
47643,deer
47644,airplane
47645,ship
47646,truck
47647,deer
47648,horse
47649,frog
47650,dog
47651,dog
47652,automobile
47653,frog
47654,automobile
47655,ship
47656,frog
47657,frog
47658,bird
47659,dog
47660,cat
47661,frog
47662,dog
47663,truck
47664,horse
47665,airplane
47666,cat
47667,cat
47668,truck
47669,airplane
47670,deer
47671,deer
47672,bird
47673,horse
47674,truck
47675,dog
47676,ship
47677,frog
47678,ship
47679,frog
47680,ship
47681,frog
47682,bird
47683,deer
47684,deer
47685,deer
47686,automobile
47687,deer
47688,airplane
47689,dog
47690,automobile
47691,truck
47692,truck
47693,dog
47694,airplane
47695,airplane
47696,frog
47697,automobile
47698,automobile
47699,airplane
47700,airplane
47701,cat
47702,deer
47703,frog
47704,bird
47705,airplane
47706,truck
47707,cat
47708,cat
47709,truck
47710,airplane
47711,airplane
47712,bird
47713,frog
47714,airplane
47715,deer
47716,truck
47717,cat
47718,airplane
47719,horse
47720,airplane
47721,airplane
47722,truck
47723,deer
47724,frog
47725,airplane
47726,truck
47727,dog
47728,dog
47729,frog
47730,dog
47731,automobile
47732,dog
47733,deer
47734,ship
47735,dog
47736,dog
47737,bird
47738,truck
47739,airplane
47740,airplane
47741,ship
47742,horse
47743,deer
47744,deer
47745,airplane
47746,frog
47747,ship
47748,truck
47749,automobile
47750,airplane
47751,horse
47752,frog
47753,dog
47754,truck
47755,frog
47756,bird
47757,truck
47758,ship
47759,deer
47760,horse
47761,ship
47762,horse
47763,bird
47764,ship
47765,horse
47766,frog
47767,frog
47768,deer
47769,ship
47770,ship
47771,dog
47772,dog
47773,horse
47774,automobile
47775,horse
47776,ship
47777,ship
47778,ship
47779,automobile
47780,dog
47781,deer
47782,deer
47783,bird
47784,truck
47785,deer
47786,horse
47787,deer
47788,airplane
47789,frog
47790,frog
47791,ship
47792,dog
47793,deer
47794,truck
47795,frog
47796,deer
47797,ship
47798,airplane
47799,frog
47800,deer
47801,truck
47802,airplane
47803,frog
47804,airplane
47805,ship
47806,dog
47807,airplane
47808,ship
47809,deer
47810,airplane
47811,frog
47812,frog
47813,automobile
47814,truck
47815,ship
47816,horse
47817,ship
47818,horse
47819,frog
47820,automobile
47821,horse
47822,automobile
47823,deer
47824,dog
47825,truck
47826,frog
47827,automobile
47828,bird
47829,dog
47830,ship
47831,truck
47832,dog
47833,ship
47834,deer
47835,truck
47836,horse
47837,ship
47838,airplane
47839,ship
47840,deer
47841,deer
47842,cat
47843,bird
47844,cat
47845,automobile
47846,deer
47847,deer
47848,ship
47849,automobile
47850,automobile
47851,ship
47852,bird
47853,cat
47854,cat
47855,cat
47856,horse
47857,dog
47858,dog
47859,frog
47860,ship
47861,airplane
47862,ship
47863,airplane
47864,horse
47865,horse
47866,airplane
47867,truck
47868,frog
47869,truck
47870,deer
47871,deer
47872,truck
47873,airplane
47874,deer
47875,automobile
47876,frog
47877,cat
47878,deer
47879,ship
47880,dog
47881,automobile
47882,airplane
47883,cat
47884,automobile
47885,ship
47886,dog
47887,cat
47888,deer
47889,deer
47890,ship
47891,ship
47892,cat
47893,bird
47894,ship
47895,truck
47896,airplane
47897,ship
47898,deer
47899,deer
47900,frog
47901,automobile
47902,horse
47903,deer
47904,ship
47905,bird
47906,truck
47907,deer
47908,cat
47909,dog
47910,dog
47911,airplane
47912,ship
47913,airplane
47914,dog
47915,truck
47916,bird
47917,truck
47918,deer
47919,frog
47920,frog
47921,frog
47922,horse
47923,airplane
47924,automobile
47925,cat
47926,frog
47927,deer
47928,frog
47929,frog
47930,cat
47931,deer
47932,deer
47933,ship
47934,deer
47935,horse
47936,frog
47937,frog
47938,bird
47939,automobile
47940,deer
47941,dog
47942,truck
47943,cat
47944,ship
47945,deer
47946,dog
47947,frog
47948,ship
47949,dog
47950,dog
47951,deer
47952,airplane
47953,ship
47954,horse
47955,bird
47956,deer
47957,truck
47958,bird
47959,automobile
47960,ship
47961,ship
47962,horse
47963,horse
47964,automobile
47965,horse
47966,airplane
47967,dog
47968,automobile
47969,automobile
47970,horse
47971,truck
47972,bird
47973,truck
47974,dog
47975,deer
47976,ship
47977,bird
47978,airplane
47979,ship
47980,frog
47981,airplane
47982,truck
47983,horse
47984,frog
47985,bird
47986,airplane
47987,frog
47988,truck
47989,truck
47990,frog
47991,dog
47992,frog
47993,frog
47994,airplane
47995,dog
47996,dog
47997,dog
47998,bird
47999,truck
48000,airplane
48001,truck
48002,truck
48003,ship
48004,ship
48005,frog
48006,horse
48007,horse
48008,deer
48009,ship
48010,horse
48011,automobile
48012,bird
48013,frog
48014,dog
48015,frog
48016,horse
48017,truck
48018,frog
48019,ship
48020,frog
48021,deer
48022,ship
48023,bird
48024,ship
48025,airplane
48026,ship
48027,ship
48028,horse
48029,dog
48030,dog
48031,ship
48032,bird
48033,deer
48034,dog
48035,frog
48036,frog
48037,frog
48038,frog
48039,deer
48040,cat
48041,ship
48042,dog
48043,deer
48044,ship
48045,dog
48046,airplane
48047,airplane
48048,bird
48049,deer
48050,truck
48051,deer
48052,deer
48053,truck
48054,horse
48055,deer
48056,ship
48057,deer
48058,dog
48059,frog
48060,bird
48061,frog
48062,ship
48063,truck
48064,truck
48065,automobile
48066,horse
48067,automobile
48068,automobile
48069,dog
48070,ship
48071,automobile
48072,dog
48073,cat
48074,frog
48075,ship
48076,automobile
48077,dog
48078,dog
48079,airplane
48080,frog
48081,horse
48082,horse
48083,ship
48084,frog
48085,bird
48086,dog
48087,frog
48088,frog
48089,ship
48090,airplane
48091,cat
48092,truck
48093,airplane
48094,truck
48095,deer
48096,deer
48097,frog
48098,bird
48099,airplane
48100,cat
48101,frog
48102,deer
48103,dog
48104,airplane
48105,dog
48106,horse
48107,deer
48108,automobile
48109,frog
48110,frog
48111,deer
48112,frog
48113,frog
48114,cat
48115,dog
48116,automobile
48117,bird
48118,frog
48119,deer
48120,dog
48121,automobile
48122,airplane
48123,ship
48124,airplane
48125,frog
48126,bird
48127,automobile
48128,truck
48129,deer
48130,truck
48131,horse
48132,deer
48133,truck
48134,airplane
48135,automobile
48136,bird
48137,deer
48138,airplane
48139,ship
48140,horse
48141,bird
48142,horse
48143,ship
48144,bird
48145,frog
48146,truck
48147,horse
48148,dog
48149,deer
48150,ship
48151,cat
48152,dog
48153,dog
48154,deer
48155,deer
48156,airplane
48157,horse
48158,automobile
48159,bird
48160,truck
48161,bird
48162,automobile
48163,deer
48164,frog
48165,frog
48166,airplane
48167,deer
48168,horse
48169,ship
48170,frog
48171,bird
48172,dog
48173,dog
48174,bird
48175,ship
48176,frog
48177,frog
48178,airplane
48179,airplane
48180,automobile
48181,cat
48182,dog
48183,ship
48184,airplane
48185,dog
48186,airplane
48187,dog
48188,ship
48189,ship
48190,frog
48191,airplane
48192,frog
48193,bird
48194,airplane
48195,truck
48196,dog
48197,truck
48198,bird
48199,truck
48200,truck
48201,deer
48202,ship
48203,dog
48204,dog
48205,ship
48206,bird
48207,ship
48208,dog
48209,truck
48210,truck
48211,bird
48212,automobile
48213,automobile
48214,bird
48215,ship
48216,deer
